label,text,clean_text
not_spam,Imagine 10years from now!Ul be a gud spouse! A parent of 2 mayb. Gettin a chance 2 visit d college was ur dream since uve left! U came! U c d long pA HILARIOUS MSG 4M A FRUSTATED VICTIM OF CHAIN MSGS... I want 2 thank all my frnds who have 4wded chain msgs 2 me in 2009 and continuing.. BCOZ OF URathways of fate lyin lonely ahead wid bundles of scatterd leaves fallen frm d tree of luv!D tree of hope..! De tree under which once friendship was made! KINDNESS: 1) I stopd drinkin Coca cola aftr i found dat its gud 4 removing toilet stains. 2)i stopd going 2 movies 4 fear of sitting on a needle infecU fell in love wid sum1! Lonely classrums wid a gentle breeze frm de window of change!Fills in d thoughts of d past! Pictures of ur frnds flash thruh urtd with AIDS. 3)4wded hundreds of msgs bt still waiting 4 free balance... 4)i smell lyk rottn egg since i stppd usin deos coz de cause cancer.. 5)i al mind like photographs!The moments u spared 2gethr..!D sadness dt they r all gone!Their voice haunt ur thoughts!Only memories wud b ther in place of ur fso donatd all my savings 2 7 yr old poor girl who was abt 2 die in hospitl abt 7000 times.. 6) made 100 wishes b4 4wdin those Ganesh  devi maas pics etriends!In d darkness of ur memories!In d darkness of ur thoughts!Ur mind will slowly wisper...!! HEAVEN WAS HERE...! ONCE...! c. Now mst of those wishs r already married. nw if u dont snd dis msg 2 at least 15 ppl in next 10 scnds  a bird wll pee on ur head 2day.... ,imagine nowul gud spouse parent mayb gettin chance visit college ur dream since uve left u came u c long pa hilarious msg frustated victim chain msgs want thank frnds chain msgs continuing bcoz urathways fate lyin lonely ahead wid bundles scatterd leaves fallen frm tree luvd tree hope de tree friendship made kindness stopd drinkin coca cola aftr found dat gud removing toilet stains stopd going movies fear sitting needle infecu fell love wid lonely classrums wid gentle breeze frm de window changefills thoughts past pictures ur frnds flash thruh urtd aids hundreds msgs bt still waiting free balance smell lyk rottn egg since stppd usin deos coz de cause cancer al mind like photographsthe moments u spared sadness dt r gonetheir voice haunt ur thoughtsonly memories wud b ther place ur fso donatd savings yr old poor girl abt die hospitl abt times made wishes ganesh devi maas pics etriendsin darkness ur memoriesin darkness ur thoughtsur mind slowly wisper heaven c mst wishs r already married nw u dont snd dis msg least ppl next scnds bird wll pee ur head
not_spam,Why a person with a broken heart does not need General Knowledge ?????????? Bcoz'Jab Dil hi toot gaya  to  'G.K'  kya karenge!! Gn..  ,person broken heart need general knowledge bcozjab dil hi toot gaya gk kya karenge gn
not_spam,Imagine 10years from now!U'l be a gud spouse!A parent of 2 mayb. Gettin a chance 2 visit d college was ur dream since u've left!U came! U c d long pA HILARIOUS MSG 4M  A FRUSTATED VICTIM OF CHAIN MSGS...I want 2 thank all my frnds who have 4wded chain msgs 2 me in 2009 and continuing..B'COZ OF URathways of fate lyin lonely ahead wid bundles of scatterd leaves fallen frm d tree of luv!D tree of hope..! De tree under which once friendship was made! KINDNESS:1) I stopd drinkin Coca cola aftr i foun ,imagine nowul gud spousea parent mayb gettin chance visit college ur dream since uve leftu came u c long pa hilarious msg frustated victim chain msgsi want thank frnds chain msgs continuingbcoz urathways fate lyin lonely ahead wid bundles scatterd leaves fallen frm tree luvd tree hope de tree friendship made stopd drinkin coca cola aftr foun
not_spam,IRL: I'm sure ke duniya mey sab se badi tumhari Lulli hain! GUY: (excited) Achcha! Woh kaise? GIRL: Kyon ki is ke baad Lund ki category shuru hoti hai ,irl im sure ke duniya mey sab se badi tumhari lulli hain guy excited achcha woh kaise girl kyon ki ke baad lund ki category shuru hoti hai
not_spam,Imagination is more important thn knwledge bcoz knwledge is limited bt imagnation encircle the world. ,imagination important thn knwledge bcoz knwledge limited bt imagnation encircle world
not_spam,Imagin d world widout girls...Parks empty Theatres silent Police at rest Mobile company on loss No naach  no gaana n evrywhr karan johars Dostana....;-) ,imagin world widout girlsparks empty theatres silent police rest mobile company loss naach gaana n evrywhr karan johars dostana
not_spam,Imaandari ki misaal-  Ek Ladki Ka Gang Rape Ho Raha Tha. Aur Wo Chila-Chila K Keh Rahi Thi  Kamino Koi To CONDOM LAGAO  Nahi To Sab Ko AIDS Ho Jayega... ,imaandari ki misaal ek ladki ka gang rape ho raha tha aur wo chilachila k keh rahi thi kamino koi condom lagao nahi sab ko aids ho jayega
not_spam,Im xtra notes(numericals) colect it by 2dy... ,im xtra notesnumericals colect
not_spam,Im out . And tat donkey is cuttin and colourin his hair .  ,im tat donkey cuttin colourin hair
not_spam,Im out . And tat donkey is cuttin and colourin his hair . ,im tat donkey cuttin colourin hair
not_spam,Im not thinkin anythin . Now tell wat u meant by tat im thinkin somethin ,im thinkin anythin tell wat u meant tat im thinkin somethin
not_spam,Im not tellin him to change his usual habit but wants tat some habit should be add in him.  ,im tellin change usual habit wants tat habit add
not_spam,Im just givin u time 2 miss me!  ,im givin u time miss
not_spam,Im in blue line metro. Cn u take stuf frm my hostel at around 930 ? ,im blue line metro cn u take stuf frm hostel around
not_spam,irl to Ramdev - if i kiss a boy to kya hoga? Baba - narak me jaogi. Girl - Acha agar aapko kiss karu to? Baba- chalak ladki swarg me jana chahti hai. Heheh ,irl ramdev kiss boy kya hoga baba narak jaogi girl acha agar aapko kiss karu baba chalak ladki swarg jana chahti hai heheh
not_spam,im from tata indicom office gtk ,im tata indicom office gtk
not_spam,Im feelin very borin. No one is in my room . So jus thought of disturbin u . Pallab i dont know wat he is doin  ,im feelin borin one room jus thought disturbin u pallab dont know wat doin
not_spam,Im feelin very borin. No one is in my room . So jus thought of disturbin u . Pallab i dont know wat he is doin ,im feelin borin one room jus thought disturbin u pallab dont know wat doin
not_spam,ilence & smile r 2 powerful tools... Smile is d way 2 SOLVE many problems silence is d way 2 AVOID many problems... So hav a silent smile always... GudmrngB- ,ilence smile r powerful tools smile way solve many problems silence way avoid many problems hav silent smile always gudmrngb
not_spam,Il ttyl. ,il ttyl
not_spam,Il tl u wen i cum 2 tak d buk! ,il tl u wen cum tak buk
not_spam,il jit len wo najar ham bhi rakhte h katl kar den wo jigar ham b rakte h apse wada h hamara muskurana ka warna ankho me samundar ham b rakhte  ,il jit len wo najar ham bhi rakhte h katl kar den wo jigar ham b rakte h apse wada h hamara muskurana ka warna ankho samundar ham b rakhte
not_spam,ikkumpal@gmail.com ,
not_spam,Ik var  JATTAN di meeting si.jatt Punjab nu Azad karvan da Plan bana rae si. jatt 1 :Apan Punjab nu India kolo azad ta kralange par Punjab nu develop kida karange? jatt 2:Apan America te attack karange oh sanu jit ke apne nal mila lauga te dvlopment hoju. jatt khush hoge. Ik Buzurg jatt  chupchap baitha si.Bakian ne puchea ki hoea?  jatt:Baki ta thik hai par by chance je apan AMERICA jit lea fer.  ,ik var jattan di meeting sijatt punjab nu azad karvan da plan bana rae si jatt apan punjab nu india kolo azad ta kralange par punjab nu develop kida karange jatt america te attack karange oh sanu jit ke apne nal mila lauga te dvlopment hoju jatt khush hoge ik buzurg jatt chupchap baitha sibakian ne puchea ki hoea jattbaki ta thik hai par chance je apan america jit lea fer
not_spam,Whts the Coolest thing about Examination Hall? Its d only Place where You can Openly say to a Girl 'dikha de na pls  main 2min me kar lunga.;-)B-) ,whts coolest thing examination hall place openly say girl dikha de na pls main kar lungab
not_spam,irl take a life when they cheat boys in love. (suicide) But boys give a new life when they cheat girls... (baby) Moral: boys r always kind hearted. ,irl take life cheat boys love suicide boys give new life cheat girls baby moral boys r always kind hearted
not_spam,Ik Onkar- God is one. Satnam- His name is true. Karta Purakh- He is maker of the whole world. Nirbhau- He is Fearless. Nirvair- He never hates any1. Akaal Murat- He is beyond the time. He is immortal. Ajooni- He neither borns nor dies. Saibhang- Neither any1 has created him nor any1 gave him birth. guruprasad-only true guru can help us to meet him. spread the golden words!  ,ik onkar god one satnam name true karta purakh maker whole world nirbhau fearless nirvair never hates akaal murat beyond time immortal ajooni neither borns dies saibhang neither created gave birth guruprasadonly true guru help us meet spread golden words
not_spam,ij.....Gud nite. ,ijgud nite
not_spam,IITian's luv letter- My dear luv  yesterday  I was passing by ur rectangular house in trigonometric lane. Der I saw u wit ur cute circular face  conical A couple went 2 a sex therapist & askd  Will u watch us hvng sex? The dr. lukd puzld but agreed. Whn d cupl finishd  dr. said  Thr's nthng wrng wtnose  & spherical eyes in ur triangular garden.B4 seeing u my heart was a null set  but wen a vector of magnitude 4m ur eyes at deviation of theta radianh ur intrcourse  & chrgd 300.. Dis hpnd 4 many weeks.. Finali d dr. askd  Wats exctly ur prblm? Man said: She's married  i'm married  so made a tangent to my heart it differentiated. My luv 4u is a quardratic equation with real root which only u can solve by making it a simple equation v cnt use our houses  Oberoi is 9 500 nd taj is 9 000. Bt  here v pay 300  & get 250 frm mediclaim! -Thts tax planning.  ,iitians luv letter dear luv yesterday passing ur rectangular house trigonometric lane der saw u wit ur cute circular face conical couple went sex therapist askd u watch us hvng sex dr lukd puzld agreed whn cupl finishd dr said thrs nthng wrng wtnose spherical eyes ur triangular seeing u heart null set wen vector magnitude ur eyes deviation theta radianh ur intrcourse chrgd dis hpnd many weeks finali dr askd wats exctly ur prblm man said shes married im married made tangent heart differentiated luv quardratic equation real root u solve making simple equation v cnt use houses oberoi nd taj bt v pay get frm mediclaim thts tax planning
not_spam,IIT-JEE question: Mom is 21 yrs older than child.After 6 yrs mom will be 5 times as old as child. Q:Where's the dad? . . . . . Sol: M=C+21 I   .     *      . *     .  * .     GooD *     . *   .    . * .      *  .  NighT     .         *       .    .*     . *     .    *      .  *  .      .* . n 6 years: M+6=(C+6)x5  C+21+6=(C+6)5 C+27=5C+30 C=-3/4 So child is -3/4 yrs old i.e child will be born in 9 months. So dad is right now on top of MOM.SweeT DreamS  ,iitjee question mom yrs older childafter yrs mom times old child qwheres dad sol good night n years child yrs old ie child born months dad right top momsweet dreams
not_spam,IIT-JEE question: Mom is 21 yrs older than child...After 6 yrs mom will be 5 times as old as child.... Ques: Where is dad? Sol: M=C+21 In 6 years: M+6=m also gud! she lives in panchkula only! hd been fr a muvi n outn sorts wid frnz na on sat. so mommy said meet her also   wil get bck colg tmrw mrng via (C+6)x5  C+21+6=(C+6)5 C+27=5C+30 C = -3/4 So child is -3/4 yrs old i.e child will be born in 9 months So dad is right now on top of MOM!  ,iitjee question mom yrs older childafter yrs mom times old child ques dad sol years also gud lives panchkula hd fr muvi n outn sorts wid frnz na sat mommy said meet also wil get bck colg tmrw mrng via c child yrs old ie child born months dad right top mom
not_spam,IIT-JEE question: Mom is 21 yrs older than child...After 6 yrs mom will be 5 times as old as child.... Ques: Where is dad? Sol: M=C+21 In 6 years: M+6=(C+6)x5  C+21+6=(C+6)5 C+27=5C+30 C = -3/4 So child is -3/4 yrs old i.e child will be born in 9 months So dad is right now on top of MOM!  ,iitjee question mom yrs older childafter yrs mom times old child ques dad sol years c child yrs old ie child born months dad right top mom
not_spam,wht hapnd??? :-/  ,wht hapnd
not_spam,IIT-JEE Exam has been postponed to 12th May  2009. For further details  log on to the site.... www.may-me-kaun-se-jhande-gaad-lAn army officer married & discovers on d 1st nite tht his wife is havng periods  He sends emergency letter to general Red alert at front  extend leav oge.com all the best for tomgeneral replies-attack frm back & report  ,iitjee exam postponed may details log site army officer married discovers nite tht wife havng periods sends emergency letter general red alert front extend leav ogecom best tomgeneral repliesattack frm back report
not_spam,IIT was f9  but not 2 gud maths was ruthlesnd urs ,iit gud maths ruthlesnd urs
not_spam,IIT Mumbai Exam best question: Spell d wordCOWin 13 letters Topperz couldnt Answer but back bench Boy .! wrote .. SEE O DOUBLE YOU Think different!  ,iit mumbai exam best question spell wordcowin letters topperz couldnt answer back bench boy wrote see double think different
not_spam,Why does it take a 'million' sperms to fertilise one egg? Ans: Male Ego again... Not even one will ask for directions!!! ;-):-):-):-) Hv a gud day :)  ,take million sperms fertilise one egg ans male ego even one ask directions hv gud day
not_spam,Iit kgp me notic laga hai Mtech-phd intrigreted rs300 ka frm varne se hoga net par dekh lo.  ,iit kgp notic laga hai mtechphd intrigreted ka frm varne se hoga net par dekh lo
not_spam,Iim L  ,iim l
not_spam,Iiit mail pe aa... ,mail pe aa
not_spam,Iiit delhi ,delhi
not_spam,IIIT Delhi ,delhi
